Date,Close,High,Low,Open,Volume
,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2023-02-15,352.38348388671875,352.9827698794785,349.01820843350345,351.968578433447,12209350
2023-02-16,352.70611572265625,355.1954918782794,351.27704712686426,352.19903412719725,9775280
2023-02-17,353.4898681640625,354.55014776064354,349.6636271137144,351.3231927312487,7672135
2023-02-20,354.089111328125,357.2699778696894,351.5536469690498,354.6884254133556,7804976
2023-02-21,352.4295654296875,355.79481268347166,351.92248378451393,354.96502992918164,8259574
2023-02-22,353.9047546386719,354.8728298407965,350.35509866952583,352.19907287304966,8961077
2023-02-23,357.3622131347656,363.26292507202453,353.213271097141,354.45795933579114,18830592
2023-02-24,355.0572509765625,358.65299517226345,351.277098099312,358.65299517226345,12910220
2023-02-27,352.38348388671875,356.624602073519,348.6033311170453,355.05724087221,8142319
2023-02-28,347.3125305175781,354.27352144080555,345.74514128900995,352.6600441147902,16367477
2023-03-01,349.1565246582031,350.7238858399808,344.4543848392436,345.05367082453546,7766667
2023-03-02,346.25225830078125,350.1246155337606,345.46859174320537,349.89411874934075,5019603
2023-03-03,354.9189147949219,355.3337920720588,346.75932403616406,347.58910672724886,8180709
2023-03-06,357.8692626953125,361.8799119326288,355.19550591603877,355.79479186257765,10714339
2023-03-08,361.7877197265625,362.4792100273154,355.0572253872924,357.7309822561745,8917699
2023-03-09,357.2699890136719,362.89411575841086,355.56430730972795,361.51113515577725,9634283
2023-03-10,357.73101806640625,359.75940107305524,353.58207584656395,356.76294280316915,8362265
2023-03-13,353.7203369140625,360.40474323082344,352.660057401525,358.8373820800154,8791872
2023-03-14,350.07855224609375,356.30196586656183,347.773584238513,355.6104754642876,10229766
2023-03-15,349.8019104003906,354.3196416958955,348.5111340497913,351.27709543113883,8423692
2023-03-16,351.6919860839844,352.52176883608524,347.4508398504753,350.908291431573,15710094
2023-03-17,346.25225830078125,354.9650480065776,340.8125398158356,354.9650480065776,48904254
2023-03-20,349.2486877441406,349.755797510202,342.9791869788225,344.1777589044,10122167
2023-03-21,347.54302978515625,349.2486833183684,344.86924483045345,349.2486833183684,11610832
2023-03-22,348.2806091308594,349.2948005161144,345.0075663487488,347.5430307434804,4774867
2023-03-23,350.9543762207031,352.89055471521647,345.1919569732306,347.58912900754177,9752326
2023-03-24,349.1565246582031,353.1210579179615,348.51112243600375,351.73807727337413,9934501
2023-03-27,350.5395202636719,354.4118493516978,346.98986416370394,348.46504920825333,10816352
2023-03-28,350.12457275390625,352.521744646338,348.64938788650124,350.53947816989273,9170535
2023-03-29,352.89056396484375,354.04304784454604,347.7274305564148,350.53950810497645,10160322
2023-03-31,353.5820617675781,354.50404889083126,350.35510683619214,352.19908108269846,9511189
2023-04-03,349.3409118652344,354.0430517739702,348.97212264699925,354.0430517739702,7059200
2023-04-05,356.2557678222656,356.85505373926765,349.34086538729616,349.34086538729616,11608424
2023-04-06,357.1317138671875,359.85155896859607,354.2274600884435,356.48631163332715,12897667
2023-04-10,358.23809814453125,359.5749907752164,354.7345582070885,357.1317304396196,6783022
2023-04-11,365.10687255859375,367.04305099497896,357.7309761432686,358.2380577670975,18237451
2023-04-12,362.8479919433594,366.76643690230196,361.51112760416015,366.7203488045686,9747526
2023-04-13,364.7381286621094,365.66011582852684,362.9863586732793,364.64592431810456,6059044
2023-04-17,368.93310546875,370.6387871064279,362.24869948237784,362.24869948237784,11041243
2023-04-18,367.4118347167969,370.63878935044505,366.0288541595191,368.79481527407467,9494641
2023-04-19,367.6423645019531,370.0395366439368,365.10689991918105,365.15298802050586,9744202
2023-04-20,369.0714111328125,371.2380863644985,366.6742672715214,368.7948262678365,6667781
2023-04-21,376.4012756347656,377.09276603703404,367.9189821122133,369.071466115994,14252204
2023-04-24,376.816162109375,378.01473415807703,372.66721990520097,378.01473415807703,5981760
2023-04-25,379.4437561035156,381.2877301886,375.61751550432786,376.8161155417196,8840188
2023-04-26,380.0892028808594,380.7806932438931,377.13883274385626,379.85870609318147,7620723
2023-04-27,383.5466613769531,384.8374377830702,378.9367255430955,380.0431213979475,12614263
2023-04-28,392.3515625,394.84093869218816,381.4260388950238,385.39057179996416,12718721
2023-05-02,391.33740234375,393.68845799272924,388.34094452530417,392.766470971669,10253527
2023-05-03,393.8267517089844,395.0714398188564,389.1246122588073,390.92249821049035,7325483
2023-05-04,391.4757385253906,393.688501995897,390.9225406235605,392.1211126301807,7984933
2023-05-05,395.30194091796875,398.20619444837115,391.2452035948026,392.7203884769025,12412416
2023-05-08,397.7913513183594,399.63532554510005,395.8551727529189,397.37644586261723,7243636
2023-05-09,390.7381286621094,399.35871382751463,388.6175695491881,399.036012709423,9992962
2023-05-10,392.1672058105469,393.0891928804498,389.26295216771535,390.87642954004536,9754485
2023-05-11,387.60333251953125,394.0572415752597,386.22035200758944,393.9189491514276,15982423
2023-05-12,387.64947509765625,389.72394600655525,383.5927094774704,387.6033588620377,11135894
2023-05-15,394.42608642578125,395.25589735952565,386.3586989673791,387.2345980033029,9151102
2023-05-16,390.8764343261719,396.45444491265977,390.46152888491025,396.45444491265977,7994197
2023-05-17,394.24169921875,395.4863874615206,389.6317636061285,391.06083239131556,9479691
2023-05-18,386.9580078125,398.71334366218224,385.48282278439274,396.45446395006667,23995166
2023-05-19,387.09625244140625,390.0927102290581,379.2593628429321,388.1104437815121,25767521
2023-05-22,391.614013671875,392.53600075526964,386.4047922780578,389.0324610930951,15421680
2023-05-23,395.6707458496094,397.560836227043,391.10692673073913,392.76649220363515,8732608
2023-05-24,399.6814270019531,400.8339109321779,393.6885105647843,394.88708259749217,11479706
2023-05-25,406.7345886230469,407.9331886911833,400.87996512536796,402.8622598271297,18204464
2023-05-26,408.99346923828125,410.0537487397568,405.213316629844,408.8090605698453,12995706
2023-05-29,414.06439208984375,416.5537402566292,409.4544568141537,410.2842395364155,19826254
2023-05-30,421.1316223144531,422.58252637000624,412.8007289624573,412.8007289624573,18900002
2023-05-31,417.0129699707031,423.09733429126334,414.15801044675186,420.5699715316421,14272292
2023-06-01,411.5838623046875,418.41706013774206,410.9286116341583,418.41706013774206,8803137
2023-06-02,415.0472717285156,416.4513558876555,411.67746403334684,411.8646866810316,9203842
2023-06-05,412.47314453125,418.2767041967179,411.95832506554746,416.54499457346,7152179
2023-06-06,414.4856262207031,415.23448823420006,412.23909731254224,412.61351403620824,6454486
2023-06-07,415.5621032714844,417.1533814491336,414.438824562185,415.6088946484701,7543432
2023-06-08,414.5792236328125,417.2469891194394,413.64316757197247,417.20019774286294,7024424
2023-06-09,410.4137878417969,416.26413817272584,407.3247857273681,407.3247857273681,7057843
2023-06-12,409.00970458984375,412.7539288092133,406.1079251065996,411.8646641306475,8719176
2023-06-13,416.91937255859375,417.85542863913224,410.27336867353785,412.8007315174575,16111860
2023-06-14,416.076904296875,419.11908638678466,415.37486227612663,417.71500234528787,8704178
2023-06-15,419.44671630859375,420.0551470200141,416.31092286830363,416.5449368777855,7498727
2023-06-16,424.12701416015625,426.4671543524258,419.25951113376993,420.2891785316014,11729681
2023-06-19,424.5950622558594,426.7479799079822,423.3313807791065,425.6715210819208,4189180
2023-06-20,423.8930358886719,425.71832825287396,421.3656728414175,425.71832825287396,4472119
2023-06-21,418.4638977050781,425.156722146851,416.5917853725357,423.09738715458747,6059504
2023-06-22,419.0254821777344,420.8975942648156,417.3405927258266,419.35310750620624,6637099
2023-06-23,416.3109130859375,419.02546981890896,414.3920096797411,418.88506712975163,6090901
2023-06-26,417.2002258300781,422.5357285963705,415.6089189930528,418.3234760390085,5477339
2023-06-27,416.6385803222656,418.60430386672533,414.813259481089,417.57463643237355,4865596
2023-06-28,420.6168212890625,421.78689143364863,416.0769434148351,416.54497147266954,12082753
2023-06-30,422.7229309082031,423.0505562490229,418.04265051410465,421.2252354688587,9106074
2023-07-03,433.6280212402344,436.155384328544,421.27206835586975,422.7229725607021,10699143
2023-07-04,436.5297546386719,438.0742414433482,430.39857023090934,435.2660732289678,7725081
2023-07-05,444.72021484375,449.9153142585277,434.61079282379666,436.5297247787278,16252992
2023-07-06,443.59698486328125,446.87318124863214,440.4143998021734,446.8263898695933,9471054
2023-07-07,438.44866943359375,445.09467342509845,437.6998359836348,442.7545331862704,7323451
2023-07-10,436.0617370605469,440.7888089083192,434.0492221718764,439.9463641370345,6521300
2023-07-11,442.89495849609375,444.2054313835009,436.20216278462726,436.20216278462726,8457557
2023-07-12,442.0992736816406,447.2007907270757,440.36759279235326,447.2007907270757,12340934
2023-07-13,441.8184814453125,446.26474794290834,440.8824253405555,443.5969823311178,7909757
2023-07-14,442.66094970703125,444.6266733445246,441.2100740941632,442.75456103570554,5081391
2023-07-17,442.1460876464844,445.3754639283371,440.5079895341033,444.1586024713197,6090738
2023-07-18,442.2864990234375,443.87780579030516,440.88241489955357,442.3332904011011,5352283
2023-07-19,448.23046875,449.7281642217353,438.1678656850626,442.5205208324769,13867323
2023-07-20,460.6800231933594,462.13092734881707,445.84352767382825,449.2133354881765,20250206
2023-07-21,459.0887145996094,465.8751211609414,455.8593097060269,460.35236745120164,13971982
2023-07-24,441.2100524902344,467.74724888157925,438.214661516327,461.89689820298315,38976815
2023-07-25,432.7387390136719,438.54229846680687,426.27995740690307,437.98065907357346,43534718
2023-07-26,442.052490234375,442.75453230462546,432.5047066525027,435.1724722326875,18143422
2023-07-27,435.3128967285156,444.7670694611346,431.6154921131092,444.0650273557347,13989457
2023-07-28,438.4954833984375,439.431539481204,433.76838304076784,437.7934413363626,9978231
2023-07-31,435.9213562011719,439.6655807644075,433.8620212649257,439.01033003937465,8194797
2023-08-01,435.078857421875,438.8699017105321,434.1428013357125,436.20213615173594,6438221
2023-08-02,430.679443359375,435.0788901556385,428.7137197173068,434.891696064021,10318220
2023-08-03,426.88836669921875,434.09600998966397,425.25026854831435,430.6794109881535,10617897
2023-08-04,425.8587341308594,431.89627883629345,425.2034834343788,427.12238701295513,6834401
2023-08-07,425.8118896484375,427.35637641123634,422.11448540612065,425.0630562380391,9161131
2023-08-08,423.4249572753906,427.77761216736195,422.2080672783237,427.77761216736195,6392488
2023-08-09,429.3221435546875,430.4922137314779,418.32348389285806,423.42500129013064,9758343
2023-08-10,422.8633117675781,429.93052337120747,420.28915768376885,429.5561066722496,13194170
2023-08-11,420.05517578125,424.8758589934174,416.31095137317203,424.8758589934174,11582326
2023-08-14,420.4764099121094,422.3953134831847,416.59175425927657,420.0551732422806,7562808
2023-08-16,421.45928955078125,428.1520854372992,419.54038583326343,422.1613316766293,14920272
2023-08-17,412.8007507324219,421.2252558494101,411.8646946083121,421.2252558494101,16269569
2023-08-18,413.4091491699219,415.00045588292954,410.460578322797,412.80071845006495,19324262
2023-08-21,419.1658935546875,419.82114422520584,413.12834908847157,413.73677981614486,9572041
2023-08-22,425.2034606933594,426.04590542508873,418.4170543311649,420.2891664310806,9854945
2023-08-23,421.646484375,426.51395898651043,419.9147748656635,426.46716760767646,8445029
2023-08-24,422.0676574707031,424.50140885765103,420.56996211210725,421.78685208866267,6088274
2023-08-25,415.0004577636719,422.1612808723312,413.7835677522795,422.0676695535835,9270988
2023-08-28,413.1751708984375,418.276688243648,412.8007541589189,416.54497868643745,6910750
2023-08-29,411.9582824707031,415.608895433576,411.11583772021925,414.62604798570555,9480003
2023-08-30,414.4856262207031,415.608904957866,412.33270863499996,412.8007366811237,7364924
2023-08-31,411.5838623046875,416.45133669231853,408.214054764842,414.6728358859502,19900312
2023-09-01,412.8475036621094,416.5449364344535,410.2733495605481,411.8646562497967,11438624
2023-09-04,409.5245666503906,415.0005008548349,408.7289132076651,415.0005008548349,13604608
2023-09-05,414.7664794921875,416.0769523690931,410.4606155542122,410.83503229530436,8378915
2023-09-06,418.83831787109375,419.82116536018657,413.7368006448215,415.5621214858972,12863039
2023-09-07,417.3874206542969,420.2892003566293,416.17055911759263,420.1019777050597,8090369
2023-09-08,414.3452453613281,419.2595401046726,413.59641187452314,419.2595401046726,9939517
2023-09-11,418.60430908203125,419.4467538783911,414.34523658827806,417.4810303094409,9320577
2023-09-12,422.30169677734375,425.25026773006516,417.1065969352233,420.1955705873763,14406441
2023-09-13,424.50146484375,427.77766137506893,422.25493579265043,423.2846032728697,11813170
2023-09-14,421.178466796875,426.7479836264029,418.55749249518595,426.7479836264029,14430930
2023-09-15,419.6807556152344,423.19096596904836,418.41707417462834,419.39992164723026,15077136
2023-09-18,423.1441345214844,424.9694552823124,417.66822937132866,419.68074420623896,8197425
2023-09-20,423.98663330078125,425.9991482565618,420.80401962243144,422.81656314437794,9959649
2023-09-21,418.8851013183594,424.54822925049916,416.0769330413648,423.8461871812505,10719470
2023-09-22,414.7664794921875,419.72756558553243,413.9708260635128,418.88512077653354,7506309
2023-09-25,414.29840087890625,416.357706986756,410.3201627870533,414.7664288897125,5782955
2023-09-26,414.15802001953125,416.07692353851877,411.5838658244111,415.23447878789415,5327833
2023-09-27,420.4295959472656,421.0380267053212,410.7414094988969,414.1580371521428,10490786
2023-09-28,412.5667419433594,421.17846982105425,411.49028310018906,421.17846982105425,10216736
2023-09-29,415.9833068847656,417.10658558197287,411.1158325179167,413.73677805651505,8160058
2023-10-03,411.63067626953125,414.57924731638684,411.1626482123743,412.80074641242356,7481883
2023-10-04,408.21405029296875,413.4559699012864,405.5930762057281,411.6306491720681,13396709
2023-10-05,408.167236328125,412.33269725007955,407.231180261723,411.86466921687855,10030257
2023-10-06,413.8771667480469,415.2344594140662,408.72885859801397,409.8521372572136,8418580
2023-10-09,412.2859191894531,414.86007345520005,409.29052825375436,412.7539472377708,5611154
2023-10-10,415.9833068847656,416.4045435377593,412.285902591606,412.285902591606,5014758
2023-10-11,419.5871276855469,420.7104063807746,416.35772286139,418.60428025184547,7651513
2023-10-12,421.8804931640625,423.5653827074826,417.6214207949292,420.8976171252633,11774487
2023-10-13,419.6807556152344,422.91013200104425,418.41707417462834,421.08483975675995,7632483
2023-10-16,420.2424011230469,422.1613047180263,417.66824682598576,419.35313639395963,4214958
2023-10-17,424.4546203613281,425.4374677712982,420.2891595804464,421.0379929817414,6936218
2023-10-18,422.76971435546875,428.9008986964292,422.1612836288817,425.2034658279811,6894947
2023-10-19,421.59967041015625,425.81192294691306,418.2766826131811,420.9912396458579,9465463
2023-10-20,410.2733459472656,420.2891568806871,409.3841098597103,416.54493276593706,13020371
2023-10-23,408.0268249511719,411.81786907914903,405.40587944746903,409.99254836203073,7275471
2023-10-25,405.031494140625,409.9925801451387,399.74275421504393,408.9629127009474,10889221
2023-10-26,406.57598876953125,408.68211507752403,402.0829021727802,402.0829021727802,18801214
2023-10-27,406.0143127441406,408.8692722776051,404.5634372893302,406.575952088835,13132487
2023-10-30,402.9253845214844,409.19694363857735,400.9596608770173,406.76319191524516,7618033
2023-10-31,401.00640869140625,405.63989759523633,400.53838066338966,402.50410409429225,8620154
2023-11-01,400.7256164550781,403.53378471535734,398.29186491626984,402.5041173066887,7990245
2023-11-02,403.58056640625,405.031470445601,401.24042624552004,402.550899022296,8152031
2023-11-03,405.5462951660156,406.6227539408172,403.5337803146624,405.1250585051016,13802600
2023-11-06,407.51202392578125,408.8692881146874,404.89104973774164,405.780314448466,7308229
2023-11-07,405.031494140625,407.09080046284174,404.5166461354465,407.09080046284174,5124012
2023-11-08,409.00970458984375,409.52452399354155,404.65702108189566,405.4526744417444,6979849
2023-11-09,406.6227722167969,409.9925799570745,406.15474415748514,409.8053573068835,7785767
2023-11-10,408.6352844238281,409.9925772132148,404.84426859524064,406.62276949548954,4079205
2023-11-13,408.12042236328125,410.366951085076,407.1843663486866,410.366951085076,3744754
2023-11-15,413.6899719238281,414.20479131142235,409.52451118360966,410.08615051217976,7436428
2023-11-16,410.60101318359375,416.07694722361697,409.6181656796106,413.6900155332774,10857863
2023-11-17,411.16259765625,413.2687236544892,410.2733330305286,411.16259765625,6655278
2023-11-20,408.8692626953125,412.1454588020575,406.71634525163097,411.724250728031,4335388
2023-11-21,408.3544921875,411.2094519958113,407.65245008058736,409.1969370025618,5997810
2023-11-22,411.5838623046875,412.2390844090527,406.99716474331126,409.0564995082624,4886687
2023-11-23,412.19232177734375,413.97082270773905,410.2265981948369,412.7539611675123,6366606
2023-11-24,409.80535888671875,413.97082005711763,408.9161227102978,412.80074990432763,6821878
2023-11-28,407.41839599609375,410.9286061856063,407.0907706651732,409.9925501350697,8745691
2023-11-29,409.2437438964844,410.46060541652093,406.38875561306696,408.1204651347848,13785216
2023-11-30,407.9332580566406,410.4138297028971,406.7163964901563,408.7757314431554,15127505
2023-12-01,421.0380554199219,422.1145428723964,409.4309645815875,409.89899266834425,19336856
2023-12-04,425.0162658691406,427.21600344372087,422.16130615641157,425.9055306012578,12800220
2023-12-05,422.8633117675781,428.5264393254933,421.31882503052515,425.9054938666254,12136292
2023-12-06,433.6280212402344,434.7980914540504,423.19100064622853,424.8758903276567,20417559
2023-12-07,428.80731201171875,435.0788708427678,428.15206130472654,435.0320794634822,11310918
2023-12-08,420.4295959472656,432.08350593918476,419.82116518921,430.5390190714542,18667895
2023-12-11,423.5185852050781,424.5950439848177,420.5699856974827,422.62932050180893,6599973
2023-12-12,424.12701416015625,430.5857953775872,423.4249721024754,425.1566815579877,10158101
2023-12-13,426.5139465332031,429.5093374114161,424.1270149590579,427.12237727110636,11283868
2023-12-14,430.679443359375,431.52188818707083,420.7104510049461,430.58583203048283,14370803
2023-12-15,428.90093994140625,433.3472066599701,425.9055488308544,432.36433056142965,15789845
2023-12-18,422.76971435546875,426.84156393518856,421.55285290229455,425.9055078739272,12027620
2023-12-19,426.9352111816406,428.71371213446736,423.1441666748128,424.3610567965537,10268755
2023-12-20,422.1612548828125,429.88371686237616,420.5699482605588,429.6497028629954,10367665
2023-12-21,422.5824890136719,424.735406368801,416.0300970696904,420.2891404068136,11154625
2023-12-22,426.0927429199219,426.7479650421857,421.7400592553807,424.03340809871605,11026317
2023-12-26,427.2628173828125,429.5561376833436,425.62471921121954,426.8883720906592,5871301
2023-12-27,427.8712463378906,429.181719156433,424.735452709338,427.7776350152451,7543383
2023-12-28,434.4236145019531,434.98525383999345,426.93516617118445,427.9648335298978,20696101
2023-12-29,432.551513671875,437.98062742645266,431.84947162260215,434.42362580326926,12888266
2024-01-01,438.12103271484375,439.89956210312073,433.0663356434103,433.86198901719246,9346277
2024-01-02,440.2739562988281,441.21001232218435,433.95557814117365,439.94633097742087,10519771
2024-01-03,446.7327575683594,449.96216242303007,439.3379203590358,440.1803651053347,24036012
2024-01-04,445.9371337890625,450.66423437646694,443.87782744659364,449.30694156402586,11786959
2024-01-05,443.643798828125,448.7452874197036,441.8184780115688,448.7452874197036,9209405
2024-01-08,435.7341003417969,445.0946610365723,434.8448356493275,444.6266330018335,8003177
2024-01-09,434.8448181152344,439.8995435395246,434.002373399907,437.6061948353128,5696780
2024-01-10,433.6747741699219,436.9041791001813,430.63259188373956,434.84484427999195,5896123
2024-01-11,433.06634521484375,436.7169582601096,431.6154696988294,434.42363797459774,6534775
2024-01-12,436.8573913574219,437.7934474532671,430.91342943557186,433.62798640028996,9354326
2024-01-15,437.6998291015625,440.41438602268835,436.2957449803424,439.94635798228165,6902156
2024-01-16,442.0992736816406,444.62663651566913,434.5640336892619,437.8870213357027,12066347
2024-01-17,436.7638244628906,446.4988031367047,435.453351508637,441.2568827535224,11108698
2024-01-18,435.7341003417969,437.9338378183019,425.48427495455206,435.50008632442746,9143784
2024-01-19,441.3504333496094,442.75451744298033,436.5765417189153,438.58905653951416,12203322
2024-01-23,429.9305419921875,443.456563644866,427.2159850994676,443.456563644866,8404513
2024-01-24,433.95562744140625,437.5126293077937,428.8073187280651,430.6794309874619,21626183
2024-01-25,426.5139465332031,435.219285204542,423.1909588803869,433.908783841471,19677700
2024-01-29,421.0380554199219,428.0116853390647,418.8851376473077,426.7480037915879,17869152
2024-01-30,410.03936767578125,424.6886686543846,409.4309369173411,418.41708128913274,43514448
2024-01-31,413.3155517578125,414.2048164625595,410.6478147759006,411.8646762565564,19882944
2024-02-01,414.5792236328125,419.11910124111944,411.20941610055564,413.7367788912893,19165409
2024-02-02,411.9582824707031,418.60428628659,411.39664311499246,416.54495150437236,17156021
2024-02-05,410.03936767578125,415.28128760650685,408.6352835103815,413.7368007378002,12041897
2024-02-06,403.8146057128906,412.7071388805962,402.03610479258265,411.8646940832046,18764371
2024-02-07,404.1889953613281,407.18438618038505,403.25293930114333,407.18438618038505,12880824
2024-02-08,393.7411804199219,407.56084403932425,388.0898648177798,407.465857855735,48183882
2024-02-09,394.64349365234375,402.9067986155227,388.08985298450153,389.5145587377591,32283965
2024-02-12,386.42767333984375,397.01797968010135,385.6678129251059,396.5905563852044,10906914
2024-02-13,386.3326721191406,390.17936568056047,383.0558376144423,386.475136883321,15606705
2024-02-14,390.8917541503906,391.5566284248391,384.10066257157774,385.62035449480817,12150077
2024-02-15,383.6257629394531,393.7411679792622,382.9134100636115,392.2689836301412,20383983
2024-02-16,384.2906188964844,388.9921302614633,379.35162759850095,384.67053461501126,37518847
2024-02-19,388.7071838378906,392.0314969556246,384.2906022071861,384.6705179092137,16949793
2024-02-20,385.7153015136719,389.8469535466348,384.00563740397536,389.8469535466348,14084218
2024-02-21,383.1033630371094,389.5145385952345,381.15624788358537,386.5701410602867,19414653
2024-02-22,393.6462097167969,394.31105500768507,383.19836756612096,386.4751733946781,18604659
2024-02-23,390.7492980957031,395.02341542073424,389.89448042783954,395.02341542073424,11147636
2024-02-26,388.65972900390625,392.3164504683843,386.85507858396267,390.464350438138,7982145
2024-02-27,390.5118103027344,392.0315021165609,388.0423147284801,389.4195417753845,7783743
2024-02-28,387.8049011230469,391.65162411453656,386.38019534524625,390.5118478980107,8617768
2024-02-29,385.9052734375,390.4168415002639,384.19563818694786,388.46975529903995,14895144
2024-03-01,388.94464111328125,392.4114190525579,387.04503358647645,388.3747530580977,12395632
2024-03-04,388.56475830078125,392.22150889660145,387.9473915994458,391.5566346116476,6840352
2024-03-05,385.7628173828125,390.7492874596185,383.67326636110215,389.08713076734983,9733507
2024-03-06,387.37750244140625,389.37209630512467,380.5864107737787,386.09526145860775,11106855
2024-03-07,392.7913513183594,394.12109983174486,383.38829946144494,387.377487030178,23020545
2024-03-11,388.84967041015625,397.3029184436073,387.51995088563217,395.8782127418219,17620081
2024-03-12,384.1481628417969,386.09524905949723,379.3041576099597,386.09524905949723,34882639
2024-03-13,401.2445983886719,416.0140348347543,400.0098361449968,413.164623637256,101612428
2024-03-14,398.58514404296875,404.1415018633794,397.0179736284197,400.7697100931161,30764728
2024-03-15,398.062744140625,407.03837188722366,394.4059940279919,396.25812287297896,73253754
2024-03-18,396.4956359863281,399.582498554957,395.97322646790116,397.9678203863118,15933704
2024-03-19,388.99212646484375,398.49016426387016,388.18481644049535,397.0179799993055,20994563
2024-03-20,394.83343505859375,395.7357312401554,388.99211873962963,389.4195420263818,19609321
2024-03-21,400.1048583984375,400.81721126205485,395.3083607110319,397.96779980758527,19227982
2024-03-22,407.0859069824219,408.0831893597766,400.10484338380553,400.10484338380553,38861818
2024-03-26,406.18359375,407.6558070476544,404.1889999508723,404.1889999508723,10274145
2024-03-27,406.51605224609375,407.3708699233003,405.04386785677764,405.5662483857057,12227545
2024-03-28,406.8484802246094,411.5025132384732,405.5662392448426,406.5160430838235,27933211
2024-04-01,405.2812805175781,409.69786225381614,404.3789553412054,407.56080376992253,9382308
2024-04-02,404.4739685058594,407.1809152299007,403.2867137133599,407.1809152299007,8853678
2024-04-03,403.8565673828125,407.2758377051538,399.8673800258007,404.6163987909527,12664520
2024-04-04,401.529541015625,405.8986441248236,398.82259449253485,404.1889799591143,18358410
2024-04-05,406.088623046875,410.03033219910077,398.8701370007997,401.29212521550744,16147032
2024-04-08,407.5608215332031,409.74535870655507,406.2785805898391,406.8009610921631,8516632
2024-04-09,404.9488525390625,409.84033627099467,404.188992113993,408.84305388362327,6708894
2024-04-10,415.01678466796875,415.82409471458095,404.3789704454079,406.80095855666815,14008124
2024-04-12,408.5106201171875,413.87700578925757,406.8009558860114,413.16465293936216,18088372
2024-04-15,404.52142333984375,407.608285619006,401.67201200523243,406.51601707121387,8746243
2024-04-16,404.52142333984375,405.5662132930101,401.95697053012015,402.004449124746,9973638
2024-04-18,397.8253173828125,405.47122618548326,396.68554125730503,404.6164085842081,21312388
2024-04-19,403.4291687011719,404.85387441759747,395.1183853553561,397.0179929772569,16582634
2024-04-22,403.9515380859375,406.13610418243013,402.09943809698234,405.56621611440113,7112139
2024-04-23,407.65582275390625,408.89055616080344,403.7616211838036,403.9515645617884,12021404
2024-04-24,407.370849609375,409.17547105698054,406.80096152441746,407.7032867410762,5845170
2024-04-25,415.5866394042969,416.29899225139764,407.4658285416329,409.3654361339016,29211997
2024-04-26,417.9136657714844,421.048006670486,414.49436634530275,417.2013129321012,14773975
2024-04-29,416.20404052734375,420.24070671393775,412.78474101920403,419.8132834057783,11627882
2024-04-30,413.7820129394531,418.3885670916338,413.2596324522384,417.86618660441906,12064043
